image_i,image_j,keypoints_i,keypoints_j,raw_matches,filtered_matches,ransac_inliers,inlier_ratio,mean_epipolar_error_all,median_epipolar_error_all,mean_epipolar_error_inliers,median_epipolar_error_inliers,max_epipolar_error_inliers,fundamental_matrix
IMG_5589.JPG,IMG_5626.JPG,4000,4000,4000,171,97,0.5672514619883041,109.26785380845104,0.7598814389871349,0.35848257941853245,0.28384819822859886,0.9487459834388519,"[[7.996642191683513e-08, 1.1324063723943823e-06, -0.0007353359370873014], [1.128394004172903e-06, 1.633228117703198e-08, -0.0022956572093630564], [-0.0007128268295880721, 0.0008790542434105729, 1.0]]"
IMG_5589.JPG,IMG_5632.JPG,4000,4000,4000,144,83,0.5763888888888888,97.13345504891376,0.6762655730271494,0.3374895551971586,0.31128196371986133,0.9393007550988599,"[[4.149279588262381e-08, 1.1166466601464307e-06, -0.0006893573917504968], [1.0419523188557688e-06, 5.690426924124205e-08, -0.0020859366577734256], [-0.0006828400122056103, 0.0006372863616785223, 1.0]]"
IMG_5589.JPG,IMG_5637.JPG,4000,4000,4000,138,71,0.5144927536231884,99.00369258869287,0.931002214659482,0.37600264001955735,0.3438159127654132,0.9428635008993885,"[[-3.552788079602914e-08, 1.367950448257116e-06, -0.0007870936664522876], [1.389710217355955e-06, 2.4994043038248235e-08, -0.0026897376974197415], [-0.0008564202802295015, 0.00103611348102405, 1.0]]"
IMG_5589.JPG,IMG_5642.JPG,4000,4000,4000,131,70,0.5343511450381679,103.24524912426857,0.7525089604161854,0.37559703782546683,0.36619301062975346,0.9520746464420661,"[[-1.238048965753303e-07, 1.3837180018905814e-06, -0.0007424993265377664], [1.5936905178588045e-06, 1.1512017201924606e-07, -0.003247476327777768], [-0.0010594937833406492, 0.0015459503029088839, 0.9999999999999999]]"
IMG_5589.JPG,IMG_5646.JPG,4000,4000,4000,128,64,0.5,123.19092413795761,1.0218755254466645,0.44536757061847787,0.5198179317118541,0.9787196901093815,"[[-3.6799415043138977e-07, 1.3334644735435629e-06, -0.0003525647270352897], [1.9777958690904687e-06, 2.6337868506580045e-07, -0.004024523966388671], [-0.0014116041849775512, 0.0021622971984934704, 1.0]]"
IMG_5589.JPG,IMG_5651.JPG,4000,4000,4000,216,115,0.5324074074074074,63.802904039651516,0.8602732276323589,0.32117698431527264,0.28193517520750333,0.9836070221459846,"[[-4.714251797082719e-07, 6.593642659439935e-07, 0.00044020983599694094], [1.3108020892473328e-06, 6.930569663890898e-07, -0.003751362097129037], [-0.0012642371840877354, 0.0019486994739045598, 1.0]]"
IMG_5589.JPG,IMG_5655.JPG,4000,4000,4000,190,107,0.5631578947368421,74.90343552414203,0.7697131007686834,0.39145179919563466,0.37218846779453413,0.9747588977424555,"[[-1.3369546815903522e-06, 1.1069479887217292e-06, 0.001786443576044518], [2.384181238652374e-06, 1.1571010429194692e-06, -0.007240715306351964], [-0.0028229074481847475, 0.00447769398602752, 1.0]]"
IMG_5589.JPG,IMG_5661.JPG,4000,4000,4000,798,532,0.6666666666666666,10.850151559545965,0.6159478943554851,0.4009321940961614,0.36110328197383856,0.9965548213849262,"[[5.918214334439921e-06, 3.080401219410499e-05, -0.07489434569045507], [-1.9692336851514788e-05, -6.235069138241682e-06, 0.039834036129680304], [0.06747536365462306, -0.04184991147874131, 1.0]]"
IMG_5589.JPG,IMG_5665.JPG,4000,4000,4000,607,380,0.6260296540362438,11.665917285866804,0.7413636489060261,0.4471431792421844,0.4049491193244035,0.9992577788106153,"[[-4.714812328567502e-06, 4.6575863746379336e-06, -0.018798607449196914], [-4.1051267665745626e-06, 5.1948234591061225e-06, -0.01946036319054698], [0.02579910389104346, 0.01204714023200871, 1.0]]"
IMG_5589.JPG,IMG_5674.JPG,4000,4000,4000,505,338,0.6693069306930693,19.058914119263875,0.5405653233786258,0.3533872050402387,0.34221886601767204,0.9980708716983898,"[[1.7047561026938852e-07, -3.5758002185913864e-06, 0.002282091877711036], [3.9555811713732497e-08, 8.450590277452212e-07, -0.01043167861366582], [-0.0005590866810533508, 0.01043077513552118, 1.0]]"
